skill,course_name,course_type,difficulty_level,duration,avg_rating,num_ratings,is_free,is_coursera_plus,partners,course_url
Animations,"Build and Enhance Restaurant Websites with HTML, CSS & JS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-enhance-restaurant-websites-html-css-js
HTML and CSS,Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Web Design,Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Hypertext Markup Language (HTML),Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Creative Design,Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Cascading Style Sheets (CSS),Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
User Interface (UI),Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Web Development,Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Usability,Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Information Architecture,Design and Build Websites with HTML & CSS Fundamentals,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/design-build-websites-html-css-fundamentals
Ajax,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Responsive Web Design,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
HTML and CSS,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Javascript and jQuery,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Application Deployment,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Web Development,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Semantic Web,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
User Interface (UI),"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Data Validation,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
Payment Systems,"Build and Deploy an eCommerce Shop with jQuery, HTML & CSS",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-deploy-ecommerce-shop-jquery-html-css
HTML and CSS,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Responsive Web Design,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Cascading Style Sheets (CSS),CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Bootstrap (Front-End Framework),CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Web Design,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
User Interface (UI) Design,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Front-End Web Development,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Web Development,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Typography,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
Animations,CSS Projects: Design & Build Websites,COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/css-projects-design-build-websites
jQuery,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Cascading Style Sheets (CSS),"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
HTML and CSS,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Web Content Accessibility Guidelines,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Usability,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Javascript and jQuery,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Hypertext Markup Language (HTML),"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Web Design and Development,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Web Design,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Web Development,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Semantic Web,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Front-End Web Development,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Responsive Web Design,"Build Interactive Websites with HTML, CSS & jQuery",COURSE,MIXED,ONE_TO_FOUR_WEEKS,,0,false,true,EDUCBA,https://www.coursera.org/learn/build-interactive-websites-html-css-jquery
Django (Web Framework),Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Responsive Web Design,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
HTML and CSS,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Back-End Web Development,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Relational Databases,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Object Oriented Programming (OOP),Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Database Management Systems,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Bootstrap (Front-End Framework),Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
SQL,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Database Design,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Databases,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Front-End Web Development,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Database Administration,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Unit Testing,Meta Web Development Fundamentals,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.733430708109372,17116,false,true,Meta,https://www.coursera.org/specializations/meta-web-development-fundamentals
Full-Stack Web Development,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Restful API,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Front-End Web Development,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Application Deployment,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Cloud Applications,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Web Development,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Spring Framework,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Amazon Web Services,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
HTML and CSS,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Application Programming Interface (API),Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Server Side,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Web Applications,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Back-End Web Development,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Spring Boot,Full Stack Web Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.290322580645161,31,false,true,Amazon,https://www.coursera.org/learn/fullstack-web-development
Hypertext Markup Language (HTML),"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
HTML and CSS,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Web Development,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Web Development Tools,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Cascading Style Sheets (CSS),"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Front-End Web Development,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Web Design,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Javascript,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Interactive Design,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Web Applications,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Full-Stack Web Development,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Back-End Web Development,"Introduction to Web Development with HTML, CSS, JavaScript",COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.575366063738157,2322,false,true,IBM,https://www.coursera.org/learn/introduction-to-web-development-with-html-css-javacript
Responsive Web Design,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Color Theory,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Version Control,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Typography,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
HTML and CSS,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Cascading Style Sheets (CSS),Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Hypertext Markup Language (HTML),Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
GitHub,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Git (Version Control System),Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Web Design,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Web Design and Development,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Web Development,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Web Content Accessibility Guidelines,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Front-End Web Development,Web Development for Beginners,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.659693053311793,3714,false,true,"University of California, Davis",https://www.coursera.org/specializations/webdevelopmentforbeginners
Restful API,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
CI/CD,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Model View Controller,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
ASP.NET,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Cloud Infrastructure,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Continuous Deployment,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Cloud Development,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Load Balancing,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
OAuth,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Continuous Integration,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Cloud Computing,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Cloud Applications,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Application Deployment,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Cloud Computing Architecture,Modern Web Development Specialization,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.890909090909091,165,false,true,EDUCBA,https://www.coursera.org/specializations/modern-web-development-specialization
Hypertext Markup Language (HTML),Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Bootstrap (Front-End Framework),Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Development Environment,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Responsive Web Design,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Version Control,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Cascading Style Sheets (CSS),Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Web Design,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Front-End Web Development,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Application Deployment,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Integrated Development Environments,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Web Development Tools,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
Cloud Hosting,Introduction to Website Development Technologies,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-introduction-to-website-development-technologies-3u823
GitHub,Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
C# (Programming Language),Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
Secure Coding,Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
HTML and CSS,Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
User Interface and User Experience (UI/UX) Design,Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
Figma (Design Software),Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
Open Web Application Security Project (OWASP),Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
Git (Version Control System),Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
User Interface (UI),Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
Object Oriented Programming (OOP),Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
Web Development,Microsoft Front-End Developer,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.545238095238095,168,false,true,Microsoft,https://www.coursera.org/professional-certificates/microsoft-front-end-developer
